Origin of data [Measured/Computed]:; Measured
Machine/Treatment room:; lzRoom1_90_RF4_260226
Snout name:; lzRoom1_90_RF4
Range modulator name:; RF4
Radiation type:; Carbon
Curve type [Depth/X/Y/AbsoluteDosimetry]:; AbsoluteDosimetry
Medium:; Water
Isocenter to snout distance [mm]:; 680.0
Scanned field size (x y) [mm]:; 104.0; 104.0
Spot spacing [mm]:; 2.0
Detector lateral shape [Quadratic/Circular]:; Circular
Detector lateral side/diameter [mm]:; 5.0
Measurement (Nominal energy [MeV] Depth [mm] Isocenter to phantom surface [mm] DosePerMeterset [cGy/MU]):; 
4358.76; 20.66; 150.0;0.0000920849649934734
4381.2; 20.66; 150.0;0.0000920849649934734
4403.64; 20.66; 150.0;0.0000911356354574582
4425.96; 20.66; 150.0;0.0000922036311854753
4448.16; 20.66; 150.0;0.0000922431865828092
4470.12; 20.66; 150.0;0.000091372967841462
4492.08; 20.66; 150.0;0.0000922036311854753
4513.8; 20.66; 150.0;0.0000912543016494601
4535.4; 20.66; 150.0;0.0000911356354574582
4556.76; 20.66; 150.0;0.0000909774138681223
4578.12; 20.66; 150.0;0.000091372967841462
4599.12; 20.66; 150.0;0.0000917685218148016
4620.12; 20.66; 150.0;0.0000922036311854753
4640.76; 20.66; 150.0;0.0000918476326094696
4661.28; 20.66; 150.0;0.0000916894110201337
4681.68; 20.66; 150.0;0.0000914916340334639
4701.84; 20.66; 150.0;0.0000918476326094696
4721.64; 20.66; 150.0;0.000091293857046794
4741.32; 20.66; 150.0;0.0000919662988014715
4760.76; 20.66; 150.0;0.0000920058541988054
4780.08; 20.66; 150.0;0.000091372967841462
4799.04; 20.66; 150.0;0.0000919662988014715
End:; 
