BeamNumber,BeamName,LayerIndex,ControlPointIndex,Energy_MeVu,SpotIndex,X_mm,Y_mm,MetersetWeight_MU,RelativeWeight,PlanRelativeWeight,NumberOfPaintings,WeightPerPainting_MU,FWHM_X_mm,FWHM_Y_mm,LowStatisticsAnchor,OriginalSpotIndex,OriginalSpotMetersetWeight_MU
1,1,5,8,138.0,4,-25.100000381469727,-57.0,1616.7376617431642,0.0013168576803661558,0.0013168576803661558,1,1616.7376617431642,13.571249961853027,13.571249961853027,y_min,153,34.099300384521484
1,1,5,8,138.0,5,11.300000190734863,58.0,1616.7376617431642,0.0013168576803661558,0.0013168576803661558,1,1616.7376617431642,13.571249961853027,13.571249961853027,y_max,53,32.18769836425781
1,1,6,10,141.4,1,-0.8999999761581421,-1.0,1422.746600341797,0.0011588489785379708,0.0011588489785379708,1,1422.746600341797,13.571249961853027,13.571249961853027,center,231,29.04800033569336
1,1,6,10,141.4,2,-56.29999923706055,-15.0,1422.746600341797,0.0011588489785379708,0.0011588489785379708,1,1422.746600341797,13.571249961853027,13.571249961853027,x_min,71,30.737699508666992
1,1,6,10,141.4,3,56.29999923706055,-10.0,1422.746600341797,0.0011588489785379708,0.0011588489785379708,1,1422.746600341797,13.571249961853027,13.571249961853027,x_max,139,30.672399520874023
1,1,6,10,141.4,4,23.399999618530273,-57.0,1422.746600341797,0.0011588489785379708,0.0011588489785379708,1,1422.746600341797,13.571249961853027,13.571249961853027,y_min,111,30.388099670410156
1,1,6,10,141.4,5,-6.099999904632568,56.0,1422.746600341797,0.0011588489785379708,0.0011588489785379708,1,1422.746600341797,13.571249961853027,13.571249961853027,y_max,168,30.93989944458008
1,1,7,12,144.75,1,0.8999999761581421,-2.0,1686.003358078003,0.0013732756548853469,0.0013732756548853469,1,1686.003358078003,13.242250442504885,13.242250442504885,center,94,28.596500396728516
1,1,7,12,144.75,2,-56.29999923706055,-5.0,1686.003358078003,0.0013732756548853469,0.0013732756548853469,1,1686.003358078003,13.242250442504885,13.242250442504885,x_min,247,27.739999771118164
1,1,7,12,144.75,3,56.29999923706055,4.0,1686.003358078003,0.0013732756548853469,0.0013732756548853469,1,1686.003358078003,13.242250442504885,13.242250442504885,x_max,4,26.604400634765625
1,1,7,12,144.75,4,-28.600000381469727,-57.0,1686.003358078003,0.0013732756548853469,0.0013732756548853469,1,1686.003358078003,13.242250442504885,13.242250442504885,y_min,269,26.863100051879883
1,1,7,12,144.75,5,-9.5,58.0,1686.003358078003,0.0013732756548853469,0.0013732756548853469,1,1686.003358078003,13.242250442504885,13.242250442504885,y_max,37,27.78809928894043
1,1,8,14,148.06,1,0.8999999761581421,-2.0,1829.905759048462,0.0014904863727557784,0.0014904863727557784,1,1829.905759048462,12.934399604797363,12.934399604797363,center,134,28.71430015563965
1,1,8,14,148.06,2,-56.29999923706055,-5.0,1829.905759048462,0.0014904863727557784,0.0014904863727557784,1,1829.905759048462,12.934399604797363,12.934399604797363,x_min,213,28.89189910888672
1,1,8,14,148.06,3,56.29999923706055,-6.0,1829.905759048462,0.0014904863727557784,0.0014904863727557784,1,1829.905759048462,12.934399604797363,12.934399604797363,x_max,32,27.784900665283203
1,1,8,14,148.06,4,2.5999999046325684,-57.0,1829.905759048462,0.0014904863727557784,0.0014904863727557784,1,1829.905759048462,12.934399604797363,12.934399604797363,y_min,311,26.638700485229492
1,1,8,14,148.06,5,-16.399999618530273,58.0,1829.905759048462,0.0014904863727557784,0.0014904863727557784,1,1829.905759048462,12.934399604797363,12.934399604797363,y_max,106,29.237699508666992
1,1,9,16,151.32,1,-0.8999999761581421,-3.0,1764.2646179199219,0.0014370206541741272,0.0014370206541741272,1,1764.2646179199219,12.645350456237791,12.645350456237791,center,131,27.458499908447266
1,1,9,16,151.32,2,-56.29999923706055,9.0,1764.2646179199219,0.0014370206541741272,0.0014370206541741272,1,1764.2646179199219,12.645350456237791,12.645350456237791,x_min,204,28.01099967956543
1,1,9,16,151.32,3,56.29999923706055,14.0,1764.2646179199219,0.0014370206541741272,0.0014370206541741272,1,1764.2646179199219,12.645350456237791,12.645350456237791,x_max,261,26.46660041809082
1,1,9,16,151.32,4,2.5999999046325684,-57.0,1764.2646179199219,0.0014370206541741272,0.0014370206541741272,1,1764.2646179199219,12.645350456237791,12.645350456237791,y_min,68,27.516199111938477
1,1,9,16,151.32,5,-16.399999618530273,58.0,1764.2646179199219,0.0014370206541741272,0.0014370206541741272,1,1764.2646179199219,12.645350456237791,12.645350456237791,y_max,218,27.32390022277832
1,1,10,18,154.54,1,-0.8999999761581421,1.0,1772.1858211517333,0.001443472595982859,0.001443472595982859,1,1772.1858211517333,12.377449989318848,12.377449989318848,center,164,27.542400360107425
1,1,10,18,154.54,2,-56.29999923706055,-5.0,1772.1858211517333,0.001443472595982859,0.001443472595982859,1,1772.1858211517333,12.377449989318848,12.377449989318848,x_min,90,28.855300903320312
1,1,10,18,154.54,3,56.29999923706055,8.0,1772.1858211517333,0.001443472595982859,0.001443472595982859,1,1772.1858211517333,12.377449989318848,12.377449989318848,x_max,258,26.855199813842773
1,1,10,18,154.54,4,37.20000076293945,-57.0,1772.1858211517333,0.001443472595982859,0.001443472595982859,1,1772.1858211517333,12.377449989318848,12.377449989318848,y_min,281,27.92639923095703
1,1,10,18,154.54,5,7.800000190734863,58.0,1772.1858211517333,0.001443472595982859,0.001443472595982859,1,1772.1858211517333,12.377449989318848,12.377449989318848,y_max,224,26.57159996032715
1,1,11,20,157.72,1,-0.8999999761581421,3.0,1927.256538772583,0.001569780079460873,0.001569780079460873,1,1927.256538772583,12.12600040435791,12.12600040435791,center,253,24.47929954528809
1,1,11,20,157.72,2,-56.29999923706055,-3.0,1927.256538772583,0.001569780079460873,0.001569780079460873,1,1927.256538772583,12.12600040435791,12.12600040435791,x_min,72,26.379199981689453
1,1,11,20,157.72,3,56.29999923706055,12.0,1927.256538772583,0.001569780079460873,0.001569780079460873,1,1927.256538772583,12.12600040435791,12.12600040435791,x_max,159,25.37579917907715
1,1,11,20,157.72,4,6.099999904632568,-57.0,1927.256538772583,0.001569780079460873,0.001569780079460873,1,1927.256538772583,12.12600040435791,12.12600040435791,y_min,306,24.15399932861328
1,1,11,20,157.72,5,21.600000381469727,58.0,1927.256538772583,0.001569780079460873,0.001569780079460873,1,1927.256538772583,12.12600040435791,12.12600040435791,y_max,236,25.84869956970215
1,1,12,22,160.86,1,0.8999999761581421,0.0,1881.7741371154784,0.0015327339640885873,0.0015327339640885873,1,1881.7741371154784,12.12600040435791,12.12600040435791,center,44,24.56170082092285
1,1,12,22,160.86,2,-56.29999923706055,-3.0,1881.7741371154784,0.0015327339640885873,0.0015327339640885873,1,1881.7741371154784,12.12600040435791,12.12600040435791,x_min,81,26.947399139404297
1,1,12,22,160.86,3,56.29999923706055,4.0,1881.7741371154784,0.0015327339640885873,0.0015327339640885873,1,1881.7741371154784,12.12600040435791,12.12600040435791,x_max,257,22.8257999420166
1,1,12,22,160.86,4,-4.300000190734863,-57.0,1881.7741371154784,0.0015327339640885873,0.0015327339640885873,1,1881.7741371154784,12.12600040435791,12.12600040435791,y_min,9,21.51180076599121
1,1,12,22,160.86,5,2.5999999046325684,57.0,1881.7741371154784,0.0015327339640885873,0.0015327339640885873,1,1881.7741371154784,12.12600040435791,12.12600040435791,y_max,182,22.599899291992188
1,1,13,24,163.95,1,0.8999999761581421,-2.0,1803.5837007522582,0.0014690466516120101,0.0014690466516120101,1,1803.5837007522582,11.888649940490724,11.888649940490724,center,222,24.173900604248047
1,1,13,24,163.95,2,-56.29999923706055,5.0,1803.5837007522582,0.0014690466516120101,0.0014690466516120101,1,1803.5837007522582,11.888649940490724,11.888649940490724,x_min,48,23.214399337768555
1,1,13,24,163.95,3,56.29999923706055,-4.0,1803.5837007522582,0.0014690466516120101,0.0014690466516120101,1,1803.5837007522582,11.888649940490724,11.888649940490724,x_max,390,22.489500045776367
1,1,13,24,163.95,4,23.399999618530273,-57.0,1803.5837007522582,0.0014690466516120101,0.0014690466516120101,1,1803.5837007522582,11.888649940490724,11.888649940490724,y_min,308,21.71380043029785
1,1,13,24,163.95,5,0.8999999761581421,58.0,1803.5837007522582,0.0014690466516120101,0.0014690466516120101,1,1803.5837007522582,11.888649940490724,11.888649940490724,y_max,183,21.449199676513672
1,1,14,26,167.01,1,-0.8999999761581421,-1.0,1931.850517654419,0.0015735219458855487,0.0015735219458855487,1,1931.850517654419,11.667750358581545,11.667750358581545,center,193,22.965599060058594
1,1,14,26,167.01,2,-56.29999923706055,-3.0,1931.850517654419,0.0015735219458855487,0.0015735219458855487,1,1931.850517654419,11.667750358581545,11.667750358581545,x_min,168,24.52199935913086
1,1,14,26,167.01,3,56.29999923706055,-16.0,1931.850517654419,0.0015735219458855487,0.0015735219458855487,1,1931.850517654419,11.667750358581545,11.667750358581545,x_max,68,22.936599731445312
1,1,14,26,167.01,4,2.5999999046325684,-57.0,1931.850517654419,0.0015735219458855487,0.0015735219458855487,1,1931.850517654419,11.667750358581545,11.667750358581545,y_min,329,22.979799270629883
1,1,14,26,167.01,5,2.5999999046325684,57.0,1931.850517654419,0.0015735219458855487,0.0015735219458855487,1,1931.850517654419,11.667750358581545,11.667750358581545,y_max,152,23.59469985961914
1,1,15,28,170.03,1,-2.5999999046325684,0.0,1988.6827995300293,0.0016198127131829094,0.0016198127131829094,1,1988.6827995300293,11.456250190734863,11.456250190734863,center,211,25.725000381469727
1,1,15,28,170.03,2,-56.29999923706055,5.0,1988.6827995300293,0.0016198127131829094,0.0016198127131829094,1,1988.6827995300293,11.456250190734863,11.456250190734863,x_min,74,22.536399841308594
1,1,15,28,170.03,3,56.29999923706055,0.0,1988.6827995300293,0.0016198127131829094,0.0016198127131829094,1,1988.6827995300293,11.456250190734863,11.456250190734863,x_max,293,25.74959945678711
1,1,15,28,170.03,4,-4.300000190734863,-57.0,1988.6827995300293,0.0016198127131829094,0.0016198127131829094,1,1988.6827995300293,11.456250190734863,11.456250190734863,y_min,349,21.89299964904785
1,1,15,28,170.03,5,-30.299999237060547,58.0,1988.6827995300293,0.0016198127131829094,0.0016198127131829094,1,1988.6827995300293,11.456250190734863,11.456250190734863,y_max,93,23.314300537109375
1,1,16,30,173.01,1,2.5999999046325684,1.0,2072.259516143799,0.0016878872337294049,0.0016878872337294049,1,2072.259516143799,11.256500244140623,11.256500244140623,center,94,26.320199966430664
1,1,16,30,173.01,2,-56.29999923706055,7.0,2072.259516143799,0.0016878872337294049,0.0016878872337294049,1,2072.259516143799,11.256500244140623,11.256500244140623,x_min,340,25.52910041809082
1,1,16,30,173.01,3,56.29999923706055,0.0,2072.259516143799,0.0016878872337294049,0.0016878872337294049,1,2072.259516143799,11.256500244140623,11.256500244140623,x_max,208,26.043800354003903
1,1,16,30,173.01,4,54.599998474121094,-57.0,2072.259516143799,0.0016878872337294049,0.0016878872337294049,1,2072.259516143799,11.256500244140623,11.256500244140623,y_min,402,23.04199981689453
1,1,16,30,173.01,5,52.79999923706055,58.0,2072.259516143799,0.0016878872337294049,0.0016878872337294049,1,2072.259516143799,11.256500244140623,11.256500244140623,y_max,24,22.434999465942383
1,1,17,32,175.96,1,-4.300000190734863,-1.0,2049.1096954345703,0.0016690313488685437,0.0016690313488685437,1,2049.1096954345703,11.068499565124512,11.068499565124512,center,278,26.150400161743164
1,1,17,32,175.96,2,-56.29999923706055,-3.0,2049.1096954345703,0.0016690313488685437,0.0016690313488685437,1,2049.1096954345703,11.068499565124512,11.068499565124512,x_min,228,26.2273006439209
1,1,17,32,175.96,3,56.29999923706055,6.0,2049.1096954345703,0.0016690313488685437,0.0016690313488685437,1,2049.1096954345703,11.068499565124512,11.068499565124512,x_max,51,26.305200576782227
1,1,17,32,175.96,4,-21.600000381469727,-57.0,2049.1096954345703,0.0016690313488685437,0.0016690313488685437,1,2049.1096954345703,11.068499565124512,11.068499565124512,y_min,300,25.258399963378903
1,1,17,32,175.96,5,4.300000190734863,58.0,2049.1096954345703,0.0016690313488685437,0.0016690313488685437,1,2049.1096954345703,11.068499565124512,11.068499565124512,y_max,172,25.6466007232666
1,1,18,34,178.87,1,-0.8999999761581421,-1.0,2142.0185817718507,0.0017447070651227185,0.0017447070651227185,1,2142.0185817718507,10.889900207519531,10.889900207519531,center,200,22.60169982910156
1,1,18,34,178.87,2,-56.29999923706055,-7.0,2142.0185817718507,0.0017447070651227185,0.0017447070651227185,1,2142.0185817718507,10.889900207519531,10.889900207519531,x_min,35,25.027700424194336
1,1,18,34,178.87,3,56.29999923706055,-2.0,2142.0185817718507,0.0017447070651227185,0.0017447070651227185,1,2142.0185817718507,10.889900207519531,10.889900207519531,x_max,354,25.58370018005371
1,1,18,34,178.87,4,13.0,-57.0,2142.0185817718507,0.0017447070651227185,0.0017447070651227185,1,2142.0185817718507,10.889900207519531,10.889900207519531,y_min,156,25.915199279785156
1,1,18,34,178.87,5,-54.599998474121094,58.0,2142.0185817718507,0.0017447070651227185,0.0017447070651227185,1,2142.0185817718507,10.889900207519531,10.889900207519531,y_max,240,24.488800048828125
1,1,19,36,181.75,1,0.8999999761581421,-2.0,2179.955057525635,0.001775606907839645,0.001775606907839645,1,2179.955057525635,10.889900207519531,10.889900207519531,center,119,22.832300186157227
1,1,19,36,181.75,2,-56.29999923706055,1.0,2179.955057525635,0.001775606907839645,0.001775606907839645,1,2179.955057525635,10.889900207519531,10.889900207519531,x_min,102,24.28660011291504
1,1,19,36,181.75,3,56.29999923706055,4.0,2179.955057525635,0.001775606907839645,0.001775606907839645,1,2179.955057525635,10.889900207519531,10.889900207519531,x_max,309,22.851600646972656
1,1,19,36,181.75,4,-25.100000381469727,-57.0,2179.955057525635,0.001775606907839645,0.001775606907839645,1,2179.955057525635,10.889900207519531,10.889900207519531,y_min,188,25.767099380493164
1,1,19,36,181.75,5,0.8999999761581421,58.0,2179.955057525635,0.001775606907839645,0.001775606907839645,1,2179.955057525635,10.889900207519531,10.889900207519531,y_max,267,22.333599090576172
1,1,20,38,184.59,1,2.5999999046325684,-1.0,2169.4889039993286,0.0017670820648913168,0.0017670820648913168,1,2169.4889039993286,10.718350410461426,10.718350410461426,center,359,24.976299285888672
1,1,20,38,184.59,2,-56.29999923706055,1.0,2169.4889039993286,0.0017670820648913168,0.0017670820648913168,1,2169.4889039993286,10.718350410461426,10.718350410461426,x_min,148,25.10860061645508
1,1,20,38,184.59,3,56.29999923706055,-14.0,2169.4889039993286,0.0017670820648913168,0.0017670820648913168,1,2169.4889039993286,10.718350410461426,10.718350410461426,x_max,223,24.28689956665039
1,1,20,38,184.59,4,2.5999999046325684,-57.0,2169.4889039993286,0.0017670820648913168,0.0017670820648913168,1,2169.4889039993286,10.718350410461426,10.718350410461426,y_min,382,37.0265998840332
1,1,20,38,184.59,5,4.300000190734863,58.0,2169.4889039993286,0.0017670820648913168,0.0017670820648913168,1,2169.4889039993286,10.718350410461426,10.718350410461426,y_max,297,22.44079971313477
1,1,21,40,187.41,1,2.5999999046325684,1.0,2266.3579391479493,0.001845983383233578,0.001845983383233578,1,2266.3579391479493,10.55620002746582,10.55620002746582,center,303,23.128999710083008
1,1,21,40,187.41,2,-56.29999923706055,-7.0,2266.3579391479493,0.001845983383233578,0.001845983383233578,1,2266.3579391479493,10.55620002746582,10.55620002746582,x_min,192,26.813600540161133
1,1,21,40,187.41,3,56.29999923706055,2.0,2266.3579391479493,0.001845983383233578,0.001845983383233578,1,2266.3579391479493,10.55620002746582,10.55620002746582,x_max,430,24.238800048828125
1,1,21,40,187.41,4,-6.099999904632568,-56.0,2266.3579391479493,0.001845983383233578,0.001845983383233578,1,2266.3579391479493,10.55620002746582,10.55620002746582,y_min,345,24.894399642944336
1,1,21,40,187.41,5,-30.299999237060547,58.0,2266.3579391479493,0.001845983383233578,0.001845983383233578,1,2266.3579391479493,10.55620002746582,10.55620002746582,y_max,267,22.96269989013672
1,1,22,42,190.19,1,0.8999999761581421,2.0,2364.9505418777467,0.001926288573867931,0.001926288573867931,1,2364.9505418777467,10.403450012207031,10.403450012207031,center,53,25.192100524902344
1,1,22,42,190.19,2,-56.29999923706055,-5.0,2364.9505418777467,0.001926288573867931,0.001926288573867931,1,2364.9505418777467,10.403450012207031,10.403450012207031,x_min,33,26.926599502563477
1,1,22,42,190.19,3,56.29999923706055,8.0,2364.9505418777467,0.001926288573867931,0.001926288573867931,1,2364.9505418777467,10.403450012207031,10.403450012207031,x_max,244,24.61720085144043
1,1,22,42,190.19,4,9.5,-57.0,2364.9505418777467,0.001926288573867931,0.001926288573867931,1,2364.9505418777467,10.403450012207031,10.403450012207031,y_min,391,24.325899124145508
1,1,22,42,190.19,5,-26.799999237060547,58.0,2364.9505418777467,0.001926288573867931,0.001926288573867931,1,2364.9505418777467,10.403450012207031,10.403450012207031,y_max,150,23.79330062866211
1,1,23,44,192.94,1,-0.8999999761581421,-3.0,2463.3677192687987,0.0020064508778669787,0.0020064508778669787,1,2463.3677192687987,10.255399703979492,10.255399703979492,center,131,26.17060089111328
1,1,23,44,192.94,2,-56.29999923706055,1.0,2463.3677192687987,0.0020064508778669787,0.0020064508778669787,1,2463.3677192687987,10.255399703979492,10.255399703979492,x_min,100,24.028900146484375
1,1,23,44,192.94,3,56.29999923706055,2.0,2463.3677192687987,0.0020064508778669787,0.0020064508778669787,1,2463.3677192687987,10.255399703979492,10.255399703979492,x_max,381,25.18819999694824
1,1,23,44,192.94,4,33.79999923706055,-57.0,2463.3677192687987,0.0020064508778669787,0.0020064508778669787,1,2463.3677192687987,10.255399703979492,10.255399703979492,y_min,331,24.078399658203125
1,1,23,44,192.94,5,56.29999923706055,58.0,2463.3677192687987,0.0020064508778669787,0.0020064508778669787,1,2463.3677192687987,10.255399703979492,10.255399703979492,y_max,427,21.034400939941406
1,1,24,46,195.66,1,0.8999999761581421,0.0,2469.532099342346,0.0020114718602048274,0.0020114718602048274,1,2469.532099342346,10.11205005645752,10.11205005645752,center,230,25.798099517822266
1,1,24,46,195.66,2,-56.29999923706055,-5.0,2469.532099342346,0.0020114718602048274,0.0020114718602048274,1,2469.532099342346,10.11205005645752,10.11205005645752,x_min,159,21.457000732421875
1,1,24,46,195.66,3,56.29999923706055,0.0,2469.532099342346,0.0020114718602048274,0.0020114718602048274,1,2469.532099342346,10.11205005645752,10.11205005645752,x_max,370,20.52639961242676
1,1,24,46,195.66,4,37.20000076293945,-57.0,2469.532099342346,0.0020114718602048274,0.0020114718602048274,1,2469.532099342346,10.11205005645752,10.11205005645752,y_min,428,21.94230079650879
